dist_to_nearest_tss,in_gene_body,dist_to_nearest_cancer_tss,gene_length,in_repeat,cpg_island_count,cpg_nearest_dist,cpg_mean_obs_exp,encode_ccre_count,encode_promoter_count,encode_enhancer_count,encode_ctcf_count,ot_cancer_hallmark_count,ot_disease_count,ot_is_cancer_driver,n_samples_detected,growth_rate,abundance_fold_change,label
139828.0,0.0,2759864.0,25167.0,1.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,1.0,0.0,0.0,2.079441541679836
143209.0,0.0,2763245.0,25167.0,0.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,1.0,0.0,0.0,4.189654742026425
154520.0,0.0,2774556.0,25167.0,1.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,1.0,0.0,0.0,3.1780538303479458
159228.0,0.0,2779264.0,25167.0,0.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,1.0,0.0,0.0,3.6375861597263857
160534.0,0.0,2780570.0,25167.0,0.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,1.0,0.0,0.0,3.367295829986474
160562.0,0.0,2780598.0,25167.0,0.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,1.0,0.0,0.0,4.499809670330265
161459.0,0.0,2781495.0,25167.0,0.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,2.0,-6.749999999999996,-1.3862943611198904,3.58351893845611
162062.0,0.0,2782098.0,25167.0,0.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,1.0,0.0,0.0,2.6390573296152584
163594.0,0.0,2783630.0,25167.0,1.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,2.0,0.1635873749037721,0.1053605156578263,2.302585092994046
164007.0,0.0,2784043.0,25167.0,1.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,1.0,0.0,0.0,3.951243718581428
165220.0,0.0,2785256.0,25167.0,1.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,1.0,0.0,0.0,2.19722457733622
165556.0,0.0,2785592.0,25167.0,1.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,1.0,0.0,0.0,2.9444389791664403
166865.0,0.0,2786901.0,25167.0,1.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,1.0,0.0,0.0,2.19722457733622
169825.0,0.0,2789861.0,25167.0,0.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,1.0,0.0,0.0,2.9444389791664403
172877.0,0.0,2792913.0,25167.0,1.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,1.0,0.0,0.0,2.995732273553991
178174.0,0.0,2798210.0,25167.0,0.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,1.0,0.0,0.0,4.51085950651685
178359.0,0.0,2798395.0,25167.0,0.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,1.0,0.0,0.0,4.248495242049359
179138.0,0.0,2799174.0,25167.0,0.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,4.0,0.2904332003639154,0.1625189294977747,4.770684624465665
179478.0,0.0,2799514.0,25167.0,0.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,1.0,0.0,0.0,3.784189633918261
180593.0,0.0,2800629.0,25167.0,0.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,1.0,0.0,0.0,4.605170185988092
185552.0,0.0,2805588.0,25167.0,1.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,2.0,-0.2052861175263024,-1.1895840668738364,3.1354942159291497
196012.0,0.0,2816048.0,25167.0,1.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,1.0,0.0,0.0,3.737669618283368
200690.0,0.0,2820726.0,25167.0,1.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,1.0,0.0,0.0,2.5649493574615367
200942.0,0.0,2820978.0,25167.0,1.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,1.0,0.0,0.0,3.4657359027997265
213300.0,0.0,2833336.0,25167.0,1.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,1.0,0.0,0.0,3.6375861597263857
214371.0,0.0,2834407.0,25167.0,1.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,1.0,0.0,0.0,3.58351893845611
223518.0,0.0,2843554.0,25167.0,0.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,1.0,0.0,0.0,2.995732273553991
237397.0,0.0,2857433.0,25167.0,1.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,1.0,0.0,0.0,2.995732273553991
239738.0,0.0,2859774.0,25167.0,0.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,1.0,0.0,0.0,4.564348191467836
240339.0,0.0,2860375.0,25167.0,0.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,1.0,0.0,0.0,2.302585092994046
255488.0,0.0,2875524.0,25167.0,0.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,1.0,0.0,0.0,3.555348061489413
265705.0,0.0,2885741.0,25167.0,0.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,1.0,0.0,0.0,4.700480365792417
273683.0,0.0,2893719.0,25167.0,1.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,1.0,0.0,0.0,3.737669618283368
281251.0,0.0,2901287.0,25167.0,1.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,1.0,0.0,0.0,4.04305126783455
284958.0,0.0,2904994.0,25167.0,0.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,3.0,0.8283800710389118,1.0498221244986776,2.995732273553991
309451.0,0.0,2929487.0,25167.0,0.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,3.0,-4.999999999999996,-0.9444616088408516,3.58351893845611
320420.0,0.0,2940456.0,25167.0,0.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,1.0,0.0,0.0,3.6375861597263857
324379.0,0.0,2944415.0,25167.0,0.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,1.0,0.0,0.0,2.8903717578961645
333923.0,0.0,2953959.0,25167.0,0.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,1.0,0.0,0.0,4.04305126783455
337932.0,0.0,2957968.0,25167.0,0.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,6.0,2.206402202093748,-0.4054651081081646,4.691347882229144
343299.0,0.0,2963335.0,25167.0,1.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,1.0,0.0,0.0,3.091042453358316
368569.0,0.0,2988605.0,25167.0,0.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,1.0,0.0,0.0,4.110873864173311
369174.0,0.0,2989210.0,25167.0,0.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,1.0,0.0,0.0,3.367295829986474
370024.0,0.0,2990060.0,25167.0,0.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,1.0,0.0,0.0,4.158883083359672
372816.0,0.0,2992852.0,25167.0,0.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,1.0,0.0,0.0,1.9459101490553128
374811.0,0.0,2994847.0,25167.0,1.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,1.0,0.0,0.0,3.555348061489413
380440.0,0.0,3000476.0,25167.0,0.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,1.0,0.0,0.0,2.3978952727983707
382233.0,0.0,3002269.0,25167.0,0.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,1.0,0.0,0.0,2.079441541679836
386339.0,0.0,3006375.0,25167.0,0.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,3.0,2.328714395688991,0.925769475828699,4.700480365792417
404936.0,0.0,3024972.0,25167.0,1.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,1.0,0.0,0.0,3.912023005428146
406274.0,0.0,3026310.0,25167.0,1.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,1.0,0.0,0.0,4.262679877041316
408998.0,0.0,3029034.0,25167.0,0.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,1.0,0.0,0.0,5.308267697401205
426801.0,0.0,3046837.0,25167.0,0.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,1.0,0.0,0.0,2.70805020110221
427228.0,0.0,3047264.0,25167.0,0.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,1.0,0.0,0.0,2.9444389791664403
427705.0,0.0,3047741.0,25167.0,1.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,1.0,0.0,0.0,2.302585092994046
445445.0,0.0,3065481.0,25167.0,1.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,1.0,0.0,0.0,3.737669618283368
502491.0,0.0,3122527.0,25167.0,0.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,1.0,0.0,0.0,3.044522437723423
504959.0,0.0,3124995.0,25167.0,0.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,1.0,0.0,0.0,4.02535169073515
508776.0,0.0,3128812.0,25167.0,0.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,1.0,0.0,0.0,2.5649493574615367
526352.0,0.0,3146388.0,25167.0,0.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,1.0,0.0,0.0,2.5649493574615367
526409.0,0.0,3163422.0,45917.0,1.0,3.0,0.0,1.0267,80.0,3.0,76.0,0.0,0.0,532.0,0.0,1.0,0.0,0.0,3.091042453358316
452724.0,0.0,3237107.0,45917.0,1.0,3.0,0.0,1.0267,80.0,3.0,76.0,0.0,0.0,532.0,0.0,1.0,0.0,0.0,4.262679877041316
444866.0,0.0,3244965.0,45917.0,0.0,3.0,0.0,1.0267,80.0,3.0,76.0,0.0,0.0,532.0,0.0,1.0,0.0,0.0,2.6390573296152584
442893.0,0.0,3246938.0,45917.0,0.0,3.0,0.0,1.0267,80.0,3.0,76.0,0.0,0.0,532.0,0.0,1.0,0.0,0.0,5.017279836814924
440854.0,0.0,3248977.0,45917.0,0.0,3.0,0.0,1.0267,80.0,3.0,76.0,0.0,0.0,532.0,0.0,1.0,0.0,0.0,4.0943445622221
439937.0,0.0,3249894.0,45917.0,1.0,3.0,0.0,1.0267,80.0,3.0,76.0,0.0,0.0,532.0,0.0,2.0,1.2365280985373364,2.896525623470543,6.192362489474872
439493.0,0.0,3250338.0,45917.0,0.0,3.0,0.0,1.0267,80.0,3.0,76.0,0.0,0.0,532.0,0.0,1.0,0.0,0.0,3.5263605246161616
433356.0,0.0,3256475.0,45917.0,1.0,3.0,0.0,1.0267,80.0,3.0,76.0,0.0,0.0,532.0,0.0,2.0,0.6256256256256257,1.126011262856224,3.610917912644224
432460.0,0.0,3257371.0,45917.0,0.0,3.0,0.0,1.0267,80.0,3.0,76.0,0.0,0.0,532.0,0.0,3.0,0.5388760585065435,1.3748656652962683,5.564520407322694
419449.0,0.0,3270382.0,45917.0,1.0,3.0,0.0,1.0267,80.0,3.0,76.0,0.0,0.0,532.0,0.0,2.0,2.054464973056197,-2.0255131996542803,5.937536205082426
419011.0,0.0,3270820.0,45917.0,0.0,3.0,0.0,1.0267,80.0,3.0,76.0,0.0,0.0,532.0,0.0,1.0,0.0,0.0,2.833213344056216
362846.0,0.0,3326985.0,45917.0,0.0,3.0,0.0,1.0267,80.0,3.0,76.0,0.0,0.0,532.0,0.0,1.0,0.0,0.0,2.4849066497880004
362114.0,0.0,3327717.0,45917.0,0.0,3.0,0.0,1.0267,80.0,3.0,76.0,0.0,0.0,532.0,0.0,1.0,0.0,0.0,4.219507705176107
6100.0,1.0,3683731.0,45917.0,0.0,3.0,0.0,1.0267,80.0,3.0,76.0,0.0,0.0,532.0,0.0,3.0,2.1555042340261736,1.1802903196823769,5.030437921392435
19643.0,0.0,3741973.0,26488.0,0.0,1.0,0.0,1.18,26.0,1.0,24.0,0.0,0.0,72.0,0.0,1.0,0.0,0.0,3.044522437723423
27516.0,0.0,3749846.0,26488.0,0.0,1.0,0.0,1.18,26.0,1.0,24.0,0.0,0.0,72.0,0.0,1.0,0.0,0.0,3.044522437723423
129349.0,0.0,3851679.0,26488.0,0.0,1.0,0.0,1.18,26.0,1.0,24.0,0.0,0.0,72.0,0.0,1.0,0.0,0.0,3.1780538303479458
144763.0,0.0,3867093.0,26488.0,0.0,1.0,0.0,1.18,26.0,1.0,24.0,0.0,0.0,72.0,0.0,1.0,0.0,0.0,3.951243718581428
189760.0,0.0,3912090.0,26488.0,1.0,1.0,0.0,1.18,26.0,1.0,24.0,0.0,0.0,72.0,0.0,1.0,0.0,0.0,2.5649493574615367
245407.0,0.0,3967737.0,26488.0,1.0,1.0,0.0,1.18,26.0,1.0,24.0,0.0,0.0,72.0,0.0,1.0,0.0,0.0,3.295836866004329
278440.0,0.0,4000770.0,26488.0,0.0,1.0,0.0,1.18,26.0,1.0,24.0,0.0,0.0,72.0,0.0,4.0,2.410508083140877,-1.9330730022946323,5.958424693029782
294613.0,0.0,4016943.0,26488.0,1.0,1.0,0.0,1.18,26.0,1.0,24.0,0.0,0.0,72.0,0.0,2.0,0.3079291762894535,0.2876820724517808,3.4657359027997265
499761.0,0.0,4222091.0,26488.0,0.0,1.0,0.0,1.18,26.0,1.0,24.0,0.0,0.0,72.0,0.0,1.0,0.0,0.0,2.3978952727983707
554468.0,0.0,4276798.0,26488.0,0.0,1.0,0.0,1.18,26.0,1.0,24.0,0.0,0.0,72.0,0.0,1.0,0.0,0.0,1.791759469228055
574363.0,0.0,4296693.0,26488.0,0.0,1.0,0.0,1.18,26.0,1.0,24.0,0.0,0.0,72.0,0.0,1.0,0.0,0.0,2.19722457733622
586965.0,0.0,4309295.0,26488.0,1.0,1.0,0.0,1.18,26.0,1.0,24.0,0.0,0.0,72.0,0.0,1.0,0.0,0.0,2.4849066497880004
589779.0,0.0,4312109.0,26488.0,0.0,1.0,0.0,1.18,26.0,1.0,24.0,0.0,0.0,72.0,0.0,1.0,0.0,0.0,4.110873864173311
591019.0,0.0,4313349.0,26488.0,0.0,1.0,0.0,1.18,26.0,1.0,24.0,0.0,0.0,72.0,0.0,1.0,0.0,0.0,5.3471075307174685
613767.0,1.0,4336097.0,26488.0,0.0,1.0,0.0,1.18,26.0,1.0,24.0,0.0,0.0,72.0,0.0,1.0,0.0,0.0,3.1354942159291497
626528.0,1.0,4348858.0,26488.0,1.0,1.0,0.0,1.18,26.0,1.0,24.0,0.0,0.0,72.0,0.0,1.0,0.0,0.0,2.19722457733622
626688.0,1.0,4349018.0,26488.0,1.0,1.0,0.0,1.18,26.0,1.0,24.0,0.0,0.0,72.0,0.0,1.0,0.0,0.0,2.302585092994046
626864.0,1.0,4349194.0,26488.0,1.0,1.0,0.0,1.18,26.0,1.0,24.0,0.0,0.0,72.0,0.0,1.0,0.0,0.0,3.8918202981106265
627352.0,1.0,4349682.0,26488.0,1.0,1.0,0.0,1.18,26.0,1.0,24.0,0.0,0.0,72.0,0.0,1.0,0.0,0.0,3.1780538303479458
628198.0,1.0,4350528.0,26488.0,0.0,1.0,0.0,1.18,26.0,1.0,24.0,0.0,0.0,72.0,0.0,1.0,0.0,0.0,2.6390573296152584
628905.0,1.0,4351235.0,26488.0,1.0,1.0,0.0,1.18,26.0,1.0,24.0,0.0,0.0,72.0,0.0,1.0,0.0,0.0,4.07753744390572
635892.0,1.0,4358222.0,26488.0,0.0,1.0,0.0,1.18,26.0,1.0,24.0,0.0,0.0,72.0,0.0,1.0,0.0,0.0,3.332204510175204
636612.0,1.0,4358942.0,26488.0,0.0,1.0,0.0,1.18,26.0,1.0,24.0,0.0,0.0,72.0,0.0,1.0,0.0,0.0,3.218875824868201
636832.0,1.0,4359162.0,26488.0,0.0,1.0,0.0,1.18,26.0,1.0,24.0,0.0,0.0,72.0,0.0,1.0,0.0,0.0,2.302585092994046
637197.0,1.0,4359527.0,26488.0,0.0,1.0,0.0,1.18,26.0,1.0,24.0,0.0,0.0,72.0,0.0,1.0,0.0,0.0,4.418840607796598
637358.0,1.0,4359688.0,26488.0,0.0,1.0,0.0,1.18,26.0,1.0,24.0,0.0,0.0,72.0,0.0,1.0,0.0,0.0,2.3978952727983707
637935.0,1.0,4360265.0,26488.0,0.0,1.0,0.0,1.18,26.0,1.0,24.0,0.0,0.0,72.0,0.0,1.0,0.0,0.0,3.1780538303479458
638469.0,1.0,4360799.0,26488.0,0.0,1.0,0.0,1.18,26.0,1.0,24.0,0.0,0.0,72.0,0.0,1.0,0.0,0.0,3.091042453358316
641391.0,1.0,4363721.0,26488.0,0.0,1.0,0.0,1.18,26.0,1.0,24.0,0.0,0.0,72.0,0.0,1.0,0.0,0.0,4.465908118654584
643721.0,1.0,4366051.0,26488.0,0.0,1.0,0.0,1.18,26.0,1.0,24.0,0.0,0.0,72.0,0.0,1.0,0.0,0.0,4.663439094112067
644061.0,1.0,4366391.0,26488.0,0.0,1.0,0.0,1.18,26.0,1.0,24.0,0.0,0.0,72.0,0.0,2.0,2.7713625866050826,0.6931471805599454,4.276666119016055
646410.0,1.0,4368740.0,26488.0,0.0,1.0,0.0,1.18,26.0,1.0,24.0,0.0,0.0,72.0,0.0,1.0,0.0,0.0,4.174387269895637
646839.0,1.0,4369169.0,26488.0,0.0,1.0,0.0,1.18,26.0,1.0,24.0,0.0,0.0,72.0,0.0,1.0,0.0,0.0,3.1354942159291497
647649.0,1.0,4369979.0,26488.0,0.0,1.0,0.0,1.18,26.0,1.0,24.0,0.0,0.0,72.0,0.0,1.0,0.0,0.0,4.465908118654584
649228.0,1.0,4371558.0,26488.0,0.0,1.0,0.0,1.18,26.0,1.0,24.0,0.0,0.0,72.0,0.0,2.0,-1.175446234218546,-1.5804503755608483,3.5263605246161616
649251.0,1.0,4372414.0,703986.0,0.0,1.0,0.0,0.95,476.0,2.0,230.0,55.0,0.0,139.0,0.0,1.0,0.0,0.0,3.737669618283368
644783.0,1.0,4376882.0,703986.0,0.0,1.0,0.0,0.95,476.0,2.0,230.0,55.0,0.0,139.0,0.0,1.0,0.0,0.0,2.70805020110221
643472.0,1.0,4378193.0,703986.0,1.0,1.0,0.0,0.95,476.0,2.0,230.0,55.0,0.0,139.0,0.0,1.0,0.0,0.0,3.713572066704308
626464.0,1.0,4395201.0,703986.0,1.0,1.0,0.0,0.95,476.0,2.0,230.0,55.0,0.0,139.0,0.0,1.0,0.0,0.0,3.828641396489095
620906.0,1.0,4400759.0,703986.0,0.0,1.0,0.0,0.95,476.0,2.0,230.0,55.0,0.0,139.0,0.0,1.0,0.0,0.0,2.19722457733622
578608.0,1.0,4443057.0,703986.0,1.0,1.0,0.0,0.95,476.0,2.0,230.0,55.0,0.0,139.0,0.0,1.0,0.0,0.0,2.6390573296152584
574470.0,1.0,4447195.0,703986.0,1.0,1.0,0.0,0.95,476.0,2.0,230.0,55.0,0.0,139.0,0.0,1.0,0.0,0.0,3.218875824868201
517961.0,1.0,4503704.0,703986.0,1.0,1.0,0.0,0.95,476.0,2.0,230.0,55.0,0.0,139.0,0.0,1.0,0.0,0.0,2.3978952727983707
517594.0,1.0,4504071.0,703986.0,1.0,1.0,0.0,0.95,476.0,2.0,230.0,55.0,0.0,139.0,0.0,1.0,0.0,0.0,3.784189633918261
470630.0,1.0,4551035.0,703986.0,0.0,1.0,0.0,0.95,476.0,2.0,230.0,55.0,0.0,139.0,0.0,2.0,0.7313317936874518,1.4939250253122558,3.8918202981106265
469543.0,1.0,4552122.0,703986.0,0.0,1.0,0.0,0.95,476.0,2.0,230.0,55.0,0.0,139.0,0.0,2.0,1.2024048096192397,0.6931471805599454,3.1780538303479458
417885.0,1.0,4603780.0,703986.0,0.0,1.0,0.0,0.95,476.0,2.0,230.0,55.0,0.0,139.0,0.0,2.0,0.3464203233256348,0.7537718023763804,2.833213344056216
409643.0,1.0,4612022.0,703986.0,0.0,1.0,0.0,0.95,476.0,2.0,230.0,55.0,0.0,139.0,0.0,1.0,0.0,0.0,2.302585092994046
406484.0,1.0,4615181.0,703986.0,0.0,1.0,0.0,0.95,476.0,2.0,230.0,55.0,0.0,139.0,0.0,1.0,0.0,0.0,3.332204510175204
405308.0,1.0,4616357.0,703986.0,0.0,1.0,0.0,0.95,476.0,2.0,230.0,55.0,0.0,139.0,0.0,1.0,0.0,0.0,4.406719247264253
342994.0,1.0,4678671.0,703986.0,0.0,1.0,0.0,0.95,476.0,2.0,230.0,55.0,0.0,139.0,0.0,1.0,0.0,0.0,2.5649493574615367
323301.0,1.0,4698364.0,703986.0,0.0,1.0,0.0,0.95,476.0,2.0,230.0,55.0,0.0,139.0,0.0,1.0,0.0,0.0,2.3978952727983707
320945.0,1.0,4700720.0,703986.0,0.0,1.0,0.0,0.95,476.0,2.0,230.0,55.0,0.0,139.0,0.0,7.0,0.0097115685452478,-0.2006706954621511,3.688879454113936
318003.0,1.0,4703662.0,703986.0,0.0,1.0,0.0,0.95,476.0,2.0,230.0,55.0,0.0,139.0,0.0,1.0,0.0,0.0,5.594711379601839
310136.0,1.0,4711529.0,703986.0,0.0,1.0,0.0,0.95,476.0,2.0,230.0,55.0,0.0,139.0,0.0,1.0,0.0,0.0,3.828641396489095
295188.0,1.0,4726477.0,703986.0,1.0,1.0,0.0,0.95,476.0,2.0,230.0,55.0,0.0,139.0,0.0,1.0,0.0,0.0,4.663439094112067
289806.0,1.0,4731859.0,703986.0,0.0,1.0,0.0,0.95,476.0,2.0,230.0,55.0,0.0,139.0,0.0,1.0,0.0,0.0,6.129050210060545
268087.0,1.0,4753578.0,703986.0,1.0,1.0,0.0,0.95,476.0,2.0,230.0,55.0,0.0,139.0,0.0,1.0,0.0,0.0,2.6390573296152584
75681.0,1.0,4945984.0,703986.0,1.0,1.0,0.0,0.95,476.0,2.0,230.0,55.0,0.0,139.0,0.0,1.0,0.0,0.0,6.137727054086234
59964.0,1.0,4961701.0,703986.0,0.0,1.0,0.0,0.95,476.0,2.0,230.0,55.0,0.0,139.0,0.0,1.0,0.0,0.0,2.833213344056216
14862.0,1.0,5006803.0,703986.0,0.0,1.0,0.0,0.95,476.0,2.0,230.0,55.0,0.0,139.0,0.0,1.0,0.0,0.0,2.70805020110221
14862.0,1.0,5006803.0,703986.0,0.0,1.0,0.0,0.95,476.0,2.0,230.0,55.0,0.0,139.0,0.0,1.0,0.0,0.0,2.4849066497880004
14862.0,1.0,5006803.0,703986.0,0.0,1.0,0.0,0.95,476.0,2.0,230.0,55.0,0.0,139.0,0.0,1.0,0.0,0.0,1.9459101490553128
161619.0,0.0,5183284.0,703986.0,0.0,1.0,0.0,0.95,476.0,2.0,230.0,55.0,0.0,139.0,0.0,3.0,7.246447267128531,3.8117002838002767,6.902742737158593
170956.0,0.0,5192621.0,703986.0,1.0,1.0,0.0,0.95,476.0,2.0,230.0,55.0,0.0,139.0,0.0,1.0,0.0,0.0,3.912023005428146
146490.0,0.0,5225846.0,16076.0,0.0,1.0,0.0,0.87,17.0,2.0,14.0,0.0,0.0,37.0,0.0,1.0,0.0,0.0,2.70805020110221
145028.0,0.0,5227308.0,16076.0,1.0,1.0,0.0,0.87,17.0,2.0,14.0,0.0,0.0,37.0,0.0,1.0,0.0,0.0,4.276666119016055
144664.0,0.0,5227672.0,16076.0,0.0,1.0,0.0,0.87,17.0,2.0,14.0,0.0,0.0,37.0,0.0,1.0,0.0,0.0,3.9318256327243257
131304.0,0.0,5241032.0,16076.0,0.0,1.0,0.0,0.87,17.0,2.0,14.0,0.0,0.0,37.0,0.0,1.0,0.0,0.0,2.079441541679836
129099.0,0.0,5243237.0,16076.0,0.0,1.0,0.0,0.87,17.0,2.0,14.0,0.0,0.0,37.0,0.0,3.0,7.246447267128531,1.4880770554298333,4.127134385045092
122450.0,0.0,5249886.0,16076.0,0.0,1.0,0.0,0.87,17.0,2.0,14.0,0.0,0.0,37.0,0.0,1.0,0.0,0.0,2.8903717578961645
102709.0,0.0,5269627.0,16076.0,0.0,1.0,0.0,0.87,17.0,2.0,14.0,0.0,0.0,37.0,0.0,1.0,0.0,0.0,1.9459101490553128
5948.0,0.0,5399461.0,57244.0,1.0,0.0,32260.0,0.0,42.0,3.0,23.0,2.0,0.0,846.0,0.0,1.0,0.0,0.0,2.5649493574615367
31008.0,1.0,5436417.0,57244.0,0.0,0.0,32260.0,0.0,42.0,3.0,23.0,2.0,0.0,846.0,0.0,1.0,0.0,0.0,2.3978952727983707
43005.0,1.0,5448414.0,57244.0,1.0,0.0,32260.0,0.0,42.0,3.0,23.0,2.0,0.0,846.0,0.0,4.0,-10.940898743503583,1.6755942951120746,7.6511201757027
151681.0,0.0,5557090.0,57244.0,1.0,0.0,32260.0,0.0,42.0,3.0,23.0,2.0,0.0,846.0,0.0,1.0,0.0,0.0,2.4849066497880004
105599.0,1.0,5855920.0,611853.0,1.0,2.0,0.0,0.78,517.0,2.0,306.0,45.0,0.0,115.0,0.0,1.0,0.0,0.0,2.4849066497880004
151263.0,1.0,5901584.0,611853.0,1.0,2.0,0.0,0.78,517.0,2.0,306.0,45.0,0.0,115.0,0.0,1.0,0.0,0.0,3.610917912644224
263899.0,1.0,6014220.0,611853.0,1.0,2.0,0.0,0.78,517.0,2.0,306.0,45.0,0.0,115.0,0.0,1.0,0.0,0.0,3.1780538303479458
264954.0,1.0,6015275.0,611853.0,1.0,2.0,0.0,0.78,517.0,2.0,306.0,45.0,0.0,115.0,0.0,1.0,0.0,0.0,3.784189633918261
265511.0,1.0,6015832.0,611853.0,1.0,2.0,0.0,0.78,517.0,2.0,306.0,45.0,0.0,115.0,0.0,1.0,0.0,0.0,2.772588722239781
266980.0,1.0,6017301.0,611853.0,1.0,2.0,0.0,0.78,517.0,2.0,306.0,45.0,0.0,115.0,0.0,1.0,0.0,0.0,4.812184355372417
267295.0,1.0,6017616.0,611853.0,1.0,2.0,0.0,0.78,517.0,2.0,306.0,45.0,0.0,115.0,0.0,1.0,0.0,0.0,2.6390573296152584
267889.0,1.0,6018210.0,611853.0,1.0,2.0,0.0,0.78,517.0,2.0,306.0,45.0,0.0,115.0,0.0,1.0,0.0,0.0,3.332204510175204
269550.0,1.0,6019871.0,611853.0,1.0,2.0,0.0,0.78,517.0,2.0,306.0,45.0,0.0,115.0,0.0,1.0,0.0,0.0,2.833213344056216
