dist_to_nearest_tss,in_gene_body,dist_to_nearest_cancer_tss,gene_length,in_repeat,cpg_island_count,cpg_nearest_dist,cpg_mean_obs_exp,encode_ccre_count,encode_promoter_count,encode_enhancer_count,encode_ctcf_count,ot_cancer_hallmark_count,ot_disease_count,ot_is_cancer_driver,label
69146.0,0.0,7445177.0,23048.0,0.0,1.0,0.0,0.91,31.0,1.0,27.0,1.0,0.0,76.0,0.0,3.7612001156935615
58373.0,1.0,25206517.0,66555.0,0.0,1.0,0.0,1.11,57.0,7.0,49.0,0.0,0.0,44.0,0.0,3.688879454113936
287109.0,0.0,1119550.0,65530.0,1.0,0.0,34197.0,0.0,55.0,1.0,27.0,6.0,0.0,516.0,0.0,3.4339872044851463
6705.0,0.0,3862570.0,26961.0,0.0,1.0,0.0,0.97,16.0,1.0,9.0,3.0,0.0,83.0,0.0,4.343805421853684
34035.0,1.0,305264.0,191707.0,1.0,1.0,0.0,1.22,127.0,1.0,91.0,8.0,0.0,480.0,0.0,3.295836866004329
58356.0,0.0,3988615.0,24238.0,1.0,1.0,0.0,0.84,36.0,1.0,35.0,0.0,0.0,40.0,0.0,3.555348061489413
413287.0,0.0,22951389.0,74922.0,0.0,1.0,0.0,0.98,77.0,2.0,71.0,1.0,0.0,103.0,0.0,2.4849066497880004
706461.0,0.0,12175112.0,23144.0,0.0,1.0,0.0,1.1,19.0,1.0,15.0,0.0,0.0,80.0,0.0,4.465908118654584
307930.0,0.0,917400.0,33425.0,0.0,2.0,0.0,0.89,50.0,1.0,40.0,4.0,0.0,1345.0,0.0,2.70805020110221
332585.0,0.0,1074074.0,65530.0,1.0,0.0,34197.0,0.0,55.0,1.0,27.0,6.0,0.0,516.0,0.0,2.4849066497880004
16916.0,1.0,3331180.0,50222.0,1.0,1.0,0.0,0.86,29.0,1.0,26.0,1.0,0.0,62.0,0.0,2.302585092994046
40804.0,0.0,18922553.0,5269.0,1.0,1.0,0.0,0.88,14.0,2.0,12.0,0.0,0.0,84.0,0.0,5.332718793265369
42345.0,1.0,1708222.0,199872.0,0.0,1.0,0.0,0.93,260.0,2.0,234.0,8.0,0.0,99.0,0.0,3.784189633918261
89374.0,0.0,5432811.0,9999.0,1.0,0.0,200389.0,0.0,7.0,1.0,6.0,0.0,0.0,42.0,0.0,4.02535169073515
9241.0,0.0,1720760.0,5668.0,1.0,0.0,17747.0,0.0,4.0,1.0,3.0,0.0,0.0,64.0,0.0,3.091042453358316
130282.0,1.0,7038435.0,117874.0,1.0,1.0,0.0,0.87,98.0,1.0,75.0,6.0,0.0,201.0,0.0,3.1354942159291497
1117535.0,0.0,17809175.0,927611.0,1.0,1.0,0.0,0.86,614.0,3.0,475.0,27.0,0.0,168.0,0.0,6.884486652042782
103392.0,1.0,3713686.0,363512.0,1.0,1.0,0.0,0.9,362.0,2.0,318.0,16.0,0.0,360.0,0.0,3.218875824868201
430676.0,0.0,19394033.0,5269.0,1.0,1.0,0.0,0.88,14.0,2.0,12.0,0.0,0.0,84.0,0.0,1.791759469228055
30470.0,1.0,1720097.0,199872.0,0.0,1.0,0.0,0.93,260.0,2.0,234.0,8.0,0.0,99.0,0.0,4.31748811353631
5433.0,1.0,25142711.0,66555.0,0.0,1.0,0.0,1.11,57.0,7.0,49.0,0.0,0.0,44.0,0.0,2.772588722239781
732426.0,0.0,18230931.0,5269.0,0.0,1.0,0.0,0.88,14.0,2.0,12.0,0.0,0.0,84.0,0.0,2.079441541679836
262656.0,0.0,17301804.0,13893.0,1.0,0.0,1864631.0,0.0,10.0,2.0,8.0,0.0,0.0,168.0,0.0,2.995732273553991
65900.0,0.0,3070356.0,3118.0,1.0,1.0,0.0,0.92,3.0,2.0,0.0,0.0,0.0,36.0,0.0,3.218875824868201
479068.0,0.0,26438494.0,6230.0,1.0,1.0,0.0,0.97,14.0,1.0,13.0,0.0,0.0,136.0,0.0,4.143134726391533
524711.0,0.0,2102473.0,730752.0,1.0,5.0,0.0,0.972,416.0,8.0,251.0,22.0,0.0,327.0,0.0,2.19722457733622
830572.0,0.0,11029621.0,498345.0,0.0,1.0,0.0,0.75,351.0,4.0,247.0,18.0,0.0,260.0,0.0,3.610917912644224
457103.0,0.0,1662171.0,144288.0,1.0,0.0,20200.0,0.0,73.0,1.0,42.0,6.0,0.0,1090.0,0.0,3.9318256327243257
605995.0,1.0,10841215.0,1475061.0,1.0,1.0,0.0,0.78,839.0,5.0,347.0,113.0,0.0,299.0,0.0,4.7535901911063645
548825.0,1.0,9070199.0,1181213.0,1.0,1.0,0.0,0.77,966.0,3.0,683.0,63.0,0.0,298.0,0.0,4.204692619390966
13021.0,1.0,2237933.0,98417.0,0.0,1.0,0.0,0.93,66.0,2.0,50.0,2.0,0.0,171.0,0.0,3.8918202981106265
10037.0,1.0,839190.0,10488.0,0.0,1.0,0.0,0.84,12.0,4.0,7.0,0.0,0.0,333.0,0.0,4.442651256490317
71848.0,0.0,5960412.0,51808.0,0.0,1.0,0.0,1.05,47.0,1.0,39.0,0.0,0.0,123.0,0.0,2.4849066497880004
159.0,0.0,7288808.0,394619.0,1.0,1.0,0.0,0.89,385.0,1.0,334.0,8.0,0.0,170.0,0.0,4.875197323201151
37225.0,0.0,655645.0,18948.0,0.0,1.0,0.0,1.05,17.0,1.0,15.0,0.0,0.0,63.0,0.0,4.007333185232471
736590.0,0.0,18226767.0,5269.0,1.0,1.0,0.0,0.88,14.0,2.0,12.0,0.0,0.0,84.0,0.0,4.948759890378168
112269.0,0.0,462243.0,57518.0,1.0,0.0,120382.0,0.0,48.0,1.0,37.0,1.0,0.0,225.0,0.0,5.71042701737487
296988.0,1.0,3460666.0,5345.0,1.0,2.0,0.0,0.8,16.0,2.0,14.0,0.0,0.0,330.0,0.0,2.833213344056216
126490.0,0.0,2746526.0,25167.0,0.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,4.04305126783455
22077.0,1.0,2228877.0,98417.0,1.0,1.0,0.0,0.93,66.0,2.0,50.0,2.0,0.0,171.0,0.0,2.4849066497880004
20217.0,0.0,11880410.0,498345.0,1.0,1.0,0.0,0.75,351.0,4.0,247.0,18.0,0.0,260.0,0.0,1.791759469228055
2487.0,1.0,3180805.0,164464.0,0.0,1.0,0.0,1.04,151.0,3.0,133.0,4.0,0.0,52.0,0.0,6.2878585601617845
20938.0,0.0,3025394.0,3118.0,1.0,1.0,0.0,0.92,3.0,2.0,0.0,0.0,0.0,36.0,0.0,5.049856007249537
764209.0,0.0,19690919.0,927611.0,1.0,1.0,0.0,0.86,614.0,3.0,475.0,27.0,0.0,168.0,0.0,3.970291913552122
300835.0,0.0,19227545.0,927611.0,1.0,1.0,0.0,0.86,614.0,3.0,475.0,27.0,0.0,168.0,0.0,4.394449154672439
17893.0,1.0,4587908.0,76056.0,0.0,1.0,0.0,1.12,77.0,1.0,70.0,1.0,0.0,174.0,0.0,4.23410650459726
216187.0,0.0,9111822.0,97567.0,0.0,1.0,0.0,0.94,60.0,2.0,43.0,3.0,0.0,141.0,0.0,5.723585101952381
33219.0,0.0,576251.0,33425.0,1.0,2.0,0.0,0.89,50.0,1.0,40.0,4.0,0.0,1345.0,0.0,2.8903717578961645
289748.0,0.0,23853217.0,429238.0,0.0,1.0,0.0,0.76,302.0,5.0,200.0,20.0,0.0,238.0,0.0,4.897839799950911
237412.0,1.0,21567346.0,407899.0,1.0,1.0,0.0,0.82,151.0,4.0,68.0,22.0,0.0,275.0,0.0,3.7612001156935615
231473.0,0.0,26062660.0,448833.0,1.0,2.0,0.0,0.92,446.0,1.0,405.0,6.0,0.0,204.0,0.0,2.70805020110221
12101.0,1.0,4100537.0,39210.0,0.0,1.0,0.0,0.9,42.0,3.0,35.0,0.0,0.0,108.0,0.0,2.8903717578961645
773154.0,0.0,12241805.0,23144.0,0.0,1.0,0.0,1.1,19.0,1.0,15.0,0.0,0.0,80.0,0.0,2.9444389791664403
105703.0,1.0,1609666.0,29024.0,0.0,1.0,0.0,0.91,21.0,2.0,19.0,0.0,0.0,128.0,0.0,2.6390573296152584
282728.0,0.0,3446406.0,5345.0,0.0,2.0,0.0,0.8,16.0,2.0,14.0,0.0,0.0,330.0,0.0,3.713572066704308
261541.0,0.0,482127.0,22419.0,0.0,0.0,197585.0,0.0,17.0,2.0,9.0,2.0,0.0,203.0,0.0,3.091042453358316
421307.0,0.0,22943369.0,74922.0,0.0,1.0,0.0,0.98,77.0,2.0,71.0,1.0,0.0,103.0,0.0,2.3978952727983707
71255.0,1.0,379364.0,2285.0,1.0,1.0,0.0,0.76,6.0,1.0,3.0,0.0,0.0,34.0,0.0,5.337538079701318
383472.0,0.0,22188230.0,407899.0,0.0,1.0,0.0,0.82,151.0,4.0,68.0,22.0,0.0,275.0,0.0,4.418840607796598
773771.0,1.0,10392795.0,1181213.0,0.0,1.0,0.0,0.77,966.0,3.0,683.0,63.0,0.0,298.0,0.0,3.8918202981106265
341814.0,0.0,25093055.0,22565.0,0.0,1.0,0.0,0.95,47.0,2.0,45.0,0.0,0.0,423.0,0.0,4.158883083359672
721622.0,0.0,12190273.0,23144.0,0.0,1.0,0.0,1.1,19.0,1.0,15.0,0.0,0.0,80.0,0.0,2.302585092994046
278612.0,1.0,6028933.0,611853.0,0.0,2.0,0.0,0.78,517.0,2.0,306.0,45.0,0.0,115.0,0.0,3.295836866004329
1814968.0,0.0,13262178.0,1475061.0,0.0,1.0,0.0,0.78,839.0,5.0,347.0,113.0,0.0,299.0,0.0,5.583496308781699
1538.0,1.0,3719418.0,8909.0,0.0,0.0,12260.0,0.0,9.0,0.0,5.0,0.0,0.0,192.0,0.0,3.5263605246161616
52514.0,1.0,25200658.0,66555.0,0.0,1.0,0.0,1.11,57.0,7.0,49.0,0.0,0.0,44.0,0.0,4.110873864173311
10929.0,0.0,933253.0,45568.0,1.0,1.0,0.0,0.8,32.0,1.0,25.0,2.0,0.0,48.0,0.0,3.610917912644224
327728.0,0.0,1842470.0,72008.0,0.0,1.0,0.0,0.95,80.0,1.0,74.0,1.0,0.0,151.0,0.0,3.713572066704308
672524.0,0.0,12141175.0,23144.0,0.0,1.0,0.0,1.1,19.0,1.0,15.0,0.0,0.0,80.0,0.0,3.044522437723423
41576.0,1.0,1708991.0,199872.0,0.0,1.0,0.0,0.93,260.0,2.0,234.0,8.0,0.0,99.0,0.0,5.517452896464707
212562.0,0.0,16826586.0,13893.0,0.0,0.0,1864631.0,0.0,10.0,2.0,8.0,0.0,0.0,168.0,0.0,2.19722457733622
634134.0,0.0,17673282.0,13893.0,1.0,0.0,1864631.0,0.0,10.0,2.0,8.0,0.0,0.0,168.0,0.0,3.091042453358316
200391.0,0.0,19127101.0,927611.0,1.0,1.0,0.0,0.86,614.0,3.0,475.0,27.0,0.0,168.0,0.0,2.833213344056216
550511.0,1.0,18376199.0,927611.0,0.0,1.0,0.0,0.86,614.0,3.0,475.0,27.0,0.0,168.0,0.0,3.871201010907891
16294.0,1.0,10379178.0,31179.0,0.0,1.0,0.0,0.98,46.0,2.0,41.0,0.0,0.0,42.0,0.0,2.8903717578961645
27104.0,0.0,645524.0,18948.0,1.0,1.0,0.0,1.05,17.0,1.0,15.0,0.0,0.0,63.0,0.0,2.302585092994046
745161.0,0.0,17784309.0,13893.0,0.0,0.0,1864631.0,0.0,10.0,2.0,8.0,0.0,0.0,168.0,0.0,2.6390573296152584
210351.0,1.0,2329853.0,324575.0,0.0,1.0,0.0,0.86,338.0,4.0,280.0,18.0,0.0,217.0,0.0,5.752572638825633
1633247.0,0.0,13541213.0,24901.0,0.0,3.0,0.0,0.99,31.0,3.0,25.0,2.0,0.0,78.0,0.0,4.290459441148391
302740.0,0.0,19229450.0,927611.0,1.0,1.0,0.0,0.86,614.0,3.0,475.0,27.0,0.0,168.0,0.0,3.044522437723423
39344.0,0.0,632833.0,233867.0,1.0,1.0,0.0,1.0,155.0,7.0,113.0,9.0,0.0,204.0,0.0,3.951243718581428
548800.0,0.0,9876809.0,97567.0,1.0,1.0,0.0,0.94,60.0,2.0,43.0,3.0,0.0,141.0,0.0,3.8918202981106265
431248.0,0.0,26262435.0,448833.0,0.0,2.0,0.0,0.92,446.0,1.0,405.0,6.0,0.0,204.0,0.0,3.1354942159291497
35513.0,0.0,2828534.0,4981.0,1.0,2.0,0.0,0.895,14.0,1.0,13.0,0.0,0.0,331.0,0.0,4.406719247264253
60681.0,1.0,18866029.0,927611.0,0.0,1.0,0.0,0.86,614.0,3.0,475.0,27.0,0.0,168.0,0.0,2.833213344056216
137804.0,1.0,4654211.0,574324.0,0.0,1.0,0.0,0.93,529.0,2.0,401.0,25.0,0.0,132.0,0.0,3.4011973816621555
952201.0,0.0,18011156.0,5269.0,1.0,1.0,0.0,0.88,14.0,2.0,12.0,0.0,0.0,84.0,0.0,4.276666119016055
5255.0,0.0,3188547.0,164464.0,1.0,1.0,0.0,1.04,151.0,3.0,133.0,4.0,0.0,52.0,0.0,2.70805020110221
301427.0,0.0,26132614.0,448833.0,0.0,2.0,0.0,0.92,446.0,1.0,405.0,6.0,0.0,204.0,0.0,2.3978952727983707
85365.0,1.0,1761336.0,167091.0,1.0,1.0,0.0,0.91,109.0,1.0,62.0,5.0,0.0,253.0,0.0,2.5649493574615367
18615.0,0.0,1321175.0,5602.0,0.0,1.0,0.0,0.94,9.0,2.0,7.0,0.0,0.0,104.0,0.0,5.41164605185504
34247.0,1.0,7578256.0,281987.0,0.0,1.0,0.0,0.98,301.0,2.0,273.0,9.0,0.0,309.0,0.0,3.1780538303479458
598332.0,1.0,10848878.0,1475061.0,1.0,1.0,0.0,0.78,839.0,5.0,347.0,113.0,0.0,299.0,0.0,3.295836866004329
597072.0,1.0,10850138.0,1475061.0,0.0,1.0,0.0,0.78,839.0,5.0,347.0,113.0,0.0,299.0,0.0,3.091042453358316
345712.0,0.0,566298.0,22419.0,1.0,0.0,197585.0,0.0,17.0,2.0,9.0,2.0,0.0,203.0,0.0,2.5649493574615367
16417.0,1.0,735846.0,685926.0,0.0,3.0,0.0,0.93,464.0,2.0,300.0,34.0,0.0,74.0,0.0,4.31748811353631
1809874.0,0.0,13257084.0,1475061.0,1.0,1.0,0.0,0.78,839.0,5.0,347.0,113.0,0.0,299.0,0.0,2.6390573296152584
153033.0,0.0,7980253.0,2923.0,0.0,1.0,0.0,0.99,10.0,1.0,9.0,0.0,0.0,226.0,0.0,1.9459101490553128
44009.0,1.0,81624.0,157128.0,0.0,1.0,0.0,1.24,88.0,4.0,59.0,3.0,0.0,94.0,0.0,4.158883083359672
313133.0,0.0,16726015.0,13893.0,1.0,0.0,1864631.0,0.0,10.0,2.0,8.0,0.0,0.0,168.0,0.0,3.49650756146648
134525.0,0.0,5146007.0,91010.0,1.0,1.0,0.0,1.06,105.0,1.0,89.0,2.0,0.0,137.0,0.0,3.367295829986474
329970.0,0.0,1789304.0,144288.0,0.0,0.0,20200.0,0.0,73.0,1.0,42.0,6.0,0.0,1090.0,0.0,2.4849066497880004
133656.0,0.0,25003958.0,80048.0,1.0,1.0,0.0,0.8,66.0,4.0,49.0,2.0,0.0,740.0,0.0,3.713572066704308
876091.0,0.0,19802801.0,927611.0,1.0,1.0,0.0,0.86,614.0,3.0,475.0,27.0,0.0,168.0,0.0,3.58351893845611
26612.0,1.0,2801233.0,159272.0,0.0,1.0,0.0,0.87,167.0,2.0,156.0,1.0,0.0,64.0,0.0,2.302585092994046
1632465.0,0.0,20595822.0,5269.0,0.0,1.0,0.0,0.88,14.0,2.0,12.0,0.0,0.0,84.0,0.0,2.302585092994046
169257.0,1.0,4685664.0,574324.0,1.0,1.0,0.0,0.93,529.0,2.0,401.0,25.0,0.0,132.0,0.0,4.812184355372417
183885.0,0.0,14990575.0,24901.0,1.0,3.0,0.0,0.99,31.0,3.0,25.0,2.0,0.0,78.0,0.0,3.7612001156935615
77735.0,0.0,6598050.0,24946.0,1.0,0.0,46680.0,0.0,18.0,0.0,8.0,2.0,0.0,73.0,0.0,2.6390573296152584
222940.0,0.0,443526.0,22419.0,1.0,0.0,197585.0,0.0,17.0,2.0,9.0,2.0,0.0,203.0,0.0,2.9444389791664403
223226.0,0.0,4948304.0,23244.0,0.0,0.0,148072.0,0.0,23.0,1.0,22.0,0.0,0.0,371.0,0.0,2.772588722239781
1892.0,1.0,1113219.0,132301.0,0.0,1.0,0.0,1.15,108.0,1.0,86.0,8.0,0.0,230.0,0.0,3.1354942159291497
262986.0,0.0,483572.0,22419.0,1.0,0.0,197585.0,0.0,17.0,2.0,9.0,2.0,0.0,203.0,0.0,3.295836866004329
14862.0,1.0,5006803.0,703986.0,0.0,1.0,0.0,0.95,476.0,2.0,230.0,55.0,0.0,139.0,0.0,2.4849066497880004
200178.0,0.0,14974282.0,24901.0,1.0,3.0,0.0,0.99,31.0,3.0,25.0,2.0,0.0,78.0,0.0,5.236441962829949
410619.0,0.0,22913467.0,7465.0,0.0,3.0,0.0,0.9067,23.0,2.0,21.0,0.0,0.0,600.0,0.0,3.4339872044851463
482872.0,0.0,1636402.0,144288.0,1.0,0.0,20200.0,0.0,73.0,1.0,42.0,6.0,0.0,1090.0,0.0,2.3978952727983707
431353.0,0.0,12680761.0,6164.0,0.0,0.0,1011774.0,0.0,11.0,1.0,9.0,0.0,0.0,67.0,0.0,3.610917912644224
11790.0,0.0,23427564.0,94653.0,1.0,1.0,0.0,0.94,76.0,4.0,63.0,2.0,0.0,70.0,0.0,4.564348191467836
20487.0,0.0,1482496.0,148489.0,0.0,1.0,0.0,0.96,128.0,1.0,107.0,1.0,0.0,108.0,0.0,2.995732273553991
362846.0,0.0,3326985.0,45917.0,0.0,3.0,0.0,1.0267,80.0,3.0,76.0,0.0,0.0,532.0,0.0,2.4849066497880004
416814.0,0.0,26808583.0,239436.0,1.0,1.0,0.0,0.83,250.0,5.0,228.0,1.0,0.0,210.0,0.0,2.5649493574615367
268395.0,0.0,9596404.0,97567.0,0.0,1.0,0.0,0.94,60.0,2.0,43.0,3.0,0.0,141.0,0.0,3.044522437723423
17477.0,0.0,4909650.0,70638.0,0.0,1.0,0.0,0.95,49.0,2.0,37.0,3.0,0.0,72.0,0.0,2.8903717578961645
62724.0,1.0,1687843.0,199872.0,0.0,1.0,0.0,0.93,260.0,2.0,234.0,8.0,0.0,99.0,0.0,3.49650756146648
14032.0,1.0,3694399.0,81730.0,0.0,1.0,0.0,0.82,100.0,3.0,86.0,3.0,0.0,398.0,0.0,3.80666248977032
47676.0,1.0,6079936.0,51808.0,1.0,1.0,0.0,1.05,47.0,1.0,39.0,0.0,0.0,123.0,0.0,3.4339872044851463
6575.0,1.0,726004.0,685926.0,0.0,3.0,0.0,0.93,464.0,2.0,300.0,34.0,0.0,74.0,0.0,5.298317366548036
11479.0,0.0,2608557.0,25167.0,1.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,4.007333185232471
26048.0,0.0,4462402.0,36831.0,1.0,1.0,0.0,0.77,32.0,1.0,23.0,1.0,0.0,141.0,0.0,3.044522437723423
323813.0,1.0,6074134.0,611853.0,1.0,2.0,0.0,0.78,517.0,2.0,306.0,45.0,0.0,115.0,0.0,3.58351893845611
931295.0,0.0,1688741.0,25167.0,0.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,3.4339872044851463
302335.0,0.0,24544614.0,5190.0,0.0,0.0,1266.0,0.0,17.0,1.0,16.0,0.0,0.0,167.0,0.0,3.044522437723423
247766.0,0.0,23811235.0,429238.0,1.0,1.0,0.0,0.76,302.0,5.0,200.0,20.0,0.0,238.0,0.0,4.158883083359672
355204.0,0.0,7695745.0,136039.0,0.0,1.0,0.0,0.9,91.0,1.0,68.0,5.0,0.0,495.0,0.0,2.8903717578961645
439271.0,0.0,1680003.0,144288.0,1.0,0.0,20200.0,0.0,73.0,1.0,42.0,6.0,0.0,1090.0,0.0,4.04305126783455
100277.0,1.0,2656539.0,441422.0,1.0,1.0,0.0,0.82,400.0,1.0,332.0,13.0,0.0,86.0,0.0,5.087596335232384
560072.0,0.0,17599220.0,13893.0,0.0,0.0,1864631.0,0.0,10.0,2.0,8.0,0.0,0.0,168.0,0.0,2.9444389791664403
62171.0,0.0,21866929.0,407899.0,0.0,1.0,0.0,0.82,151.0,4.0,68.0,22.0,0.0,275.0,0.0,6.408528791059498
52927.0,1.0,442076.0,125097.0,1.0,1.0,0.0,0.84,93.0,1.0,66.0,7.0,0.0,481.0,0.0,3.091042453358316
13352.0,0.0,2770168.0,441422.0,1.0,1.0,0.0,0.82,400.0,1.0,332.0,13.0,0.0,86.0,0.0,5.575949103146316
18684.0,1.0,1470649.0,95324.0,0.0,1.0,0.0,1.13,56.0,2.0,41.0,3.0,0.0,74.0,0.0,3.332204510175204
664569.0,0.0,12111779.0,1475061.0,1.0,1.0,0.0,0.78,839.0,5.0,347.0,113.0,0.0,299.0,0.0,4.787491742782046
89461.0,1.0,3361861.0,91994.0,1.0,1.0,0.0,0.89,60.0,1.0,38.0,3.0,0.0,101.0,0.0,2.19722457733622
165556.0,0.0,2785592.0,25167.0,1.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,2.9444389791664403
4152.0,1.0,3712808.0,66841.0,1.0,1.0,0.0,0.82,29.0,1.0,16.0,3.0,0.0,54.0,0.0,3.367295829986474
703187.0,0.0,19629897.0,927611.0,1.0,1.0,0.0,0.86,614.0,3.0,475.0,27.0,0.0,168.0,0.0,4.812184355372417
18029.0,0.0,4707049.0,23244.0,0.0,0.0,148072.0,0.0,23.0,1.0,22.0,0.0,0.0,371.0,0.0,4.07753744390572
192391.0,1.0,2347813.0,324575.0,0.0,1.0,0.0,0.86,338.0,4.0,280.0,18.0,0.0,217.0,0.0,5.288267030694535
430540.0,0.0,26261727.0,448833.0,1.0,2.0,0.0,0.92,446.0,1.0,405.0,6.0,0.0,204.0,0.0,3.951243718581428
22307.0,1.0,293536.0,191707.0,1.0,1.0,0.0,1.22,127.0,1.0,91.0,8.0,0.0,480.0,0.0,3.091042453358316
188923.0,0.0,15363383.0,24901.0,0.0,3.0,0.0,0.99,31.0,3.0,25.0,2.0,0.0,78.0,0.0,4.844187086458591
54137.0,0.0,1946735.0,7270.0,1.0,0.0,243.0,0.0,11.0,2.0,9.0,0.0,0.0,19.0,0.0,3.80666248977032
1398036.0,0.0,17528674.0,927611.0,1.0,1.0,0.0,0.86,614.0,3.0,475.0,27.0,0.0,168.0,0.0,4.718498871295094
56567.0,0.0,772586.0,10488.0,1.0,1.0,0.0,0.84,12.0,4.0,7.0,0.0,0.0,333.0,0.0,2.995732273553991
212434.0,0.0,4142693.0,24238.0,0.0,1.0,0.0,0.84,36.0,1.0,35.0,0.0,0.0,40.0,0.0,2.079441541679836
234556.0,0.0,17273704.0,13893.0,1.0,0.0,1864631.0,0.0,10.0,2.0,8.0,0.0,0.0,168.0,0.0,4.343805421853684
957064.0,0.0,1662972.0,25167.0,0.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,3.737669618283368
54080.0,0.0,2674116.0,25167.0,1.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,2.3978952727983707
1620459.0,0.0,13554001.0,24901.0,1.0,3.0,0.0,0.99,31.0,3.0,25.0,2.0,0.0,78.0,0.0,3.9889840465642745
250869.0,0.0,22753717.0,7465.0,1.0,3.0,0.0,0.9067,23.0,2.0,21.0,0.0,0.0,600.0,0.0,4.653960350157523
45536.0,1.0,764965.0,685926.0,0.0,3.0,0.0,0.93,464.0,2.0,300.0,34.0,0.0,74.0,0.0,3.091042453358316
29807.0,1.0,3344071.0,50222.0,0.0,1.0,0.0,0.86,29.0,1.0,26.0,1.0,0.0,62.0,0.0,3.1780538303479458
328554.0,0.0,19255264.0,927611.0,1.0,1.0,0.0,0.86,614.0,3.0,475.0,27.0,0.0,168.0,0.0,5.308267697401205
297021.0,0.0,12815093.0,6164.0,0.0,0.0,1011774.0,0.0,11.0,1.0,9.0,0.0,0.0,67.0,0.0,3.258096538021482
474917.0,0.0,16564231.0,13893.0,0.0,0.0,1864631.0,0.0,10.0,2.0,8.0,0.0,0.0,168.0,0.0,5.575949103146316
119568.0,0.0,7049149.0,117874.0,0.0,1.0,0.0,0.87,98.0,1.0,75.0,6.0,0.0,201.0,0.0,3.688879454113936
222247.0,0.0,4947325.0,23244.0,0.0,0.0,148072.0,0.0,23.0,1.0,22.0,0.0,0.0,371.0,0.0,4.941642422609304
499679.0,0.0,16539469.0,13893.0,0.0,0.0,1864631.0,0.0,10.0,2.0,8.0,0.0,0.0,168.0,0.0,2.079441541679836
13925.0,1.0,3322498.0,115752.0,1.0,0.0,15018.0,0.0,48.0,1.0,18.0,5.0,0.0,173.0,0.0,4.844187086458591
22828.0,0.0,3268391.0,15369.0,1.0,1.0,0.0,0.71,12.0,1.0,5.0,4.0,0.0,184.0,0.0,5.648974238161206
399564.0,0.0,16639584.0,13893.0,0.0,0.0,1864631.0,0.0,10.0,2.0,8.0,0.0,0.0,168.0,0.0,4.852030263919617
289469.0,1.0,6039790.0,611853.0,1.0,2.0,0.0,0.78,517.0,2.0,306.0,45.0,0.0,115.0,0.0,5.8888779583328805
829134.0,0.0,19755844.0,927611.0,0.0,1.0,0.0,0.86,614.0,3.0,475.0,27.0,0.0,168.0,0.0,4.890349128221754
455747.0,0.0,950912.0,65530.0,0.0,0.0,34197.0,0.0,55.0,1.0,27.0,6.0,0.0,516.0,0.0,3.6635616461296463
835255.0,0.0,1784781.0,25167.0,0.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,1.9459101490553128
245315.0,0.0,465901.0,22419.0,0.0,0.0,197585.0,0.0,17.0,2.0,9.0,2.0,0.0,203.0,0.0,4.454347296253507
16930.0,0.0,3872795.0,26961.0,1.0,1.0,0.0,0.97,16.0,1.0,9.0,3.0,0.0,83.0,0.0,2.19722457733622
27540.0,1.0,3871962.0,46371.0,0.0,1.0,0.0,0.65,27.0,1.0,16.0,4.0,0.0,240.0,0.0,2.995732273553991
678432.0,0.0,18284925.0,5269.0,1.0,1.0,0.0,0.88,14.0,2.0,12.0,0.0,0.0,84.0,0.0,4.060443010546419
419738.0,0.0,22922586.0,7465.0,1.0,3.0,0.0,0.9067,23.0,2.0,21.0,0.0,0.0,600.0,0.0,3.713572066704308
735289.0,0.0,12182499.0,1475061.0,1.0,1.0,0.0,0.78,839.0,5.0,347.0,113.0,0.0,299.0,0.0,4.0943445622221
438587.0,0.0,12673527.0,6164.0,0.0,0.0,1011774.0,0.0,11.0,1.0,9.0,0.0,0.0,67.0,0.0,2.9444389791664403
5672.0,0.0,2858375.0,4981.0,0.0,2.0,0.0,0.895,14.0,1.0,13.0,0.0,0.0,331.0,0.0,2.995732273553991
1635605.0,0.0,13538855.0,24901.0,1.0,3.0,0.0,0.99,31.0,3.0,25.0,2.0,0.0,78.0,0.0,3.6375861597263857
361539.0,1.0,6111860.0,611853.0,0.0,2.0,0.0,0.78,517.0,2.0,306.0,45.0,0.0,115.0,0.0,3.4339872044851463
238149.0,0.0,24989390.0,22565.0,1.0,1.0,0.0,0.95,47.0,2.0,45.0,0.0,0.0,423.0,0.0,2.8903717578961645
1684344.0,0.0,13490116.0,24901.0,1.0,3.0,0.0,0.99,31.0,3.0,25.0,2.0,0.0,78.0,0.0,4.060443010546419
20533.0,1.0,2708529.0,81217.0,1.0,0.0,68976.0,0.0,57.0,1.0,25.0,5.0,0.0,16.0,0.0,1.9459101490553128
705401.0,0.0,12174052.0,23144.0,0.0,1.0,0.0,1.1,19.0,1.0,15.0,0.0,0.0,80.0,0.0,2.995732273553991
