gene_id,gene_name,chrom,start,end,strand,ot_cancer_hallmark_count,ot_disease_count,ot_is_cancer_driver,cpg_island_count,cpg_nearest_dist,cpg_mean_obs_exp,encode_ccre_count,encode_promoter_count,encode_enhancer_count,encode_ctcf_count,tcell_h3k27ac_count,tcell_atac_count,replication_timing
ENSG00000214891,TRIM64C,chr11,49053714,49059112,-1,0,20,0,0,3502,,1,0,0,0,0,0,20.487199999999998
ENSG00000086205,FOLH1,chr11,49145092,49208640,-1,0,711,0,1,0,0.96,27,2,25,0,0,0,21.09840153846154
ENSG00000258817,OR4C13,chr11,49952391,49953419,1,0,40,0,0,58571,,0,0,0,0,0,0,14.49035
ENSG00000221954,OR4C12,chr11,49981473,49982535,-1,0,46,0,0,87653,,0,0,0,0,0,0,14.248466666666666
ENSG00000260811,OR4C45,chr11,50032874,50033794,1,0,39,0,0,139054,,0,0,0,0,0,0,14.2604
ENSG00000185926,OR4C46,chr11,54603069,54603998,-1,0,24,0,0,1268594,,0,0,0,0,0,0,-0.612628
ENSG00000225997,OR4A8,chr11,54682877,54683821,1,0,30,0,0,1188771,,0,0,0,0,0,0,0.060646
ENSG00000221840,OR4A5,chr11,54706832,54707902,1,0,31,0,0,1164690,,0,0,0,0,0,0,1.4171
ENSG00000150244,TRIM48,chr11,55262155,55271114,1,0,35,0,0,601478,,0,0,0,0,0,0,17.22748
ENSG00000181961,OR4A16,chr11,55343201,55344187,1,0,19,0,0,528405,,0,0,0,0,0,0,19.1642
ENSG00000181958,OR4A15,chr11,55367974,55368918,1,0,16,0,0,503674,,0,0,0,0,0,0,19.6633
ENSG00000181939,OR4C15,chr11,55554307,55555419,1,0,11,0,0,317173,,0,0,0,0,0,0,18.22755
ENSG00000279514,OR4C16,chr11,55572128,55573060,1,0,17,0,0,299532,,1,0,1,0,0,0,17.93925
ENSG00000172188,OR4C11,chr11,55602360,55607645,-1,0,8,0,0,264947,,0,0,0,0,0,0,17.059014285714287
ENSG00000181927,OR4P4,chr11,55635113,55640309,1,0,7,0,0,232283,,1,0,0,0,0,0,15.756549999999999
ENSG00000174982,OR4S2,chr11,55648327,55652854,1,0,3,0,0,219738,,0,0,0,0,0,0,15.199566666666668
ENSG00000181903,OR4C6,chr11,55662201,55666195,1,0,6,0,0,206397,,1,0,0,0,0,0,14.650300000000001
ENSG00000186886,OR5D3P,chr11,55723776,55729621,1,0,2,0,0,142971,,1,0,1,0,0,0,13.482185714285714
ENSG00000279761,OR5D13,chr11,55773438,55774382,1,0,7,0,0,98210,,0,0,0,0,0,0,14.71965
ENSG00000186113,OR5D14,chr11,55795556,55796500,1,0,7,0,0,76092,,1,1,0,0,0,0,15.68015
ENSG00000279395,OR5L1,chr11,55811367,55812476,1,0,12,0,0,60116,,0,0,0,0,0,0,16.30505
ENSG00000186119,OR5D18,chr11,55819630,55820571,1,0,9,0,0,52021,,0,0,0,0,0,0,16.65595
ENSG00000205030,OR5L2,chr11,55827219,55828154,1,0,8,0,0,44438,,0,0,0,0,0,0,16.9086
ENSG00000205029,OR5D16,chr11,55838752,55839738,1,0,4,0,0,32854,,0,0,0,0,0,0,17.28785
ENSG00000124900,TRIM51,chr11,55883297,55891810,1,0,12,0,0,8653,,5,0,5,0,0,0,17.90385
ENSG00000187612,OR5W2,chr11,55913650,55914582,-1,0,10,0,0,39006,,0,0,0,0,0,0,17.7076
ENSG00000167825,OR5I1,chr11,55935456,55936400,-1,0,14,0,0,60812,,0,0,0,0,0,0,17.4399
ENSG00000174970,OR10AG1,chr11,55965755,55969945,-1,0,1,0,0,91111,,2,0,0,1,0,0,17.066139999999997
ENSG00000149133,OR5F1,chr11,55993681,55994625,-1,0,8,0,0,119037,,0,0,0,0,0,0,17.0143
ENSG00000181785,OR5AS1,chr11,56027654,56038191,1,0,7,0,0,153010,,2,0,0,0,0,0,17.608845454545456
ENSG00000172154,OR8I2,chr11,56093308,56094240,1,0,4,0,0,218664,,0,0,0,0,0,0,19.5796
ENSG00000181767,OR8H2,chr11,56103687,56107658,1,0,5,0,0,229043,,1,1,0,0,0,0,20.01482
ENSG00000181761,OR8H3,chr11,56122373,56123311,1,0,8,0,0,247729,,1,0,0,0,0,0,20.537300000000002
ENSG00000167822,OR8J3,chr11,56134721,56140201,-1,0,11,0,0,260077,,1,0,1,0,0,0,20.93661666666667
ENSG00000181752,OR8K5,chr11,56159394,56160317,-1,0,3,0,0,284750,,0,0,0,0,0,0,21.3975
ENSG00000174957,OR5J2,chr11,56176618,56177556,1,0,2,0,0,301974,,0,0,0,0,0,0,21.71345
ENSG00000254658,OR8J2,chr11,56208985,56215222,-1,0,2,0,0,334341,,0,0,0,0,0,0,22.38855714285714
ENSG00000181718,OR5T2,chr11,56231282,56234255,-1,0,5,0,0,356638,,1,0,0,0,0,0,22.954675
ENSG00000172489,OR5T3,chr11,56252254,56253222,1,0,2,0,0,377610,,0,0,0,0,0,0,23.72115
ENSG00000181698,OR5T1,chr11,56274154,56276819,1,0,3,0,0,399510,,0,0,0,0,0,0,24.921374999999998
ENSG00000181693,OR8H1,chr11,56288462,56292254,-1,0,5,0,0,413818,,0,0,0,0,0,0,25.83312
ENSG00000280314,OR8K3,chr11,56315144,56320639,1,0,3,0,0,440500,,0,0,0,0,0,0,27.78137142857143
ENSG00000150261,OR8K1,chr11,56346039,56346998,1,0,6,0,0,471395,,1,0,0,0,0,0,29.8082
ENSG00000172487,OR8J1,chr11,56354291,56361511,1,0,9,0,0,479647,,1,0,0,0,0,0,30.5944
ENSG00000172199,OR8U1,chr11,56375624,56376553,1,0,6,0,0,500980,,0,0,0,0,0,0,31.782649999999997
ENSG00000272987,OR5AL1,chr11,56412696,56413680,1,0,3,0,0,538052,,2,0,0,0,0,0,33.78475
ENSG00000279961,OR8U3,chr11,56417258,56418232,-1,0,6,0,0,542614,,0,0,0,0,0,0,33.9773
ENSG00000284732,,chr11,56459221,56473352,-1,0,0,0,0,584577,,1,0,0,1,0,0,36.31062
ENSG00000150269,OR5M9,chr11,56462469,56463401,-1,0,2,0,0,587825,,0,0,0,0,0,0,36.13175
ENSG00000174937,OR5M3,chr11,56469274,56473352,-1,0,7,0,0,594630,,1,0,0,1,0,0,36.566159999999996
ENSG00000181371,OR5M8,chr11,56490435,56491370,-1,0,7,0,0,615791,,0,0,0,0,0,0,37.61705
ENSG00000255223,OR5M11,chr11,56542340,56543257,-1,0,9,0,0,667696,,0,0,0,0,0,0,40.86995
ENSG00000254834,OR5M10,chr11,56576774,56577721,-1,0,3,0,0,702130,,1,0,0,0,0,0,43.2035
ENSG00000255012,OR5M1,chr11,56609236,56614874,-1,0,9,0,0,709523,,1,0,1,0,0,0,45.28000000000001
ENSG00000172464,OR5AP2,chr11,56641489,56642439,-1,0,6,0,0,681958,,0,0,0,0,0,0,46.8373
ENSG00000172459,OR5AR1,chr11,56663686,56664618,1,0,8,0,0,659779,,0,0,0,0,0,0,47.94305
ENSG00000174914,OR9G1,chr11,56699095,56703884,1,0,15,0,0,620513,,4,0,3,0,0,0,49.817366666666665
ENSG00000172457,OR9G4,chr11,56741223,56748697,-1,0,50,0,0,575700,,3,0,0,0,0,0,52.82273333333333
ENSG00000241356,OR5G3,chr11,56819573,56820516,-1,0,10,0,0,503881,,1,0,1,0,0,0,60.3904
ENSG00000181282,OR5AK3P,chr11,56971050,56971979,1,0,10,0,0,352418,,0,0,0,0,0,0,69.203
ENSG00000181273,OR5AK2,chr11,56988914,56989843,1,0,12,0,0,334554,,0,0,0,0,0,0,69.53365
ENSG00000183908,LRRC55,chr11,57181747,57191717,1,0,91,0,0,132680,,8,2,3,0,0,0,76.1472909090909
ENSG00000134817,APLNR,chr11,57233577,57237250,-1,0,358,0,0,87147,,9,0,9,0,0,0,77.55415
ENSG00000149115,TNKS1BP1,chr11,57299630,57325682,-1,0,66,0,1,0,0.93,57,3,51,0,2,0,76.32246296296296
ENSG00000149136,SSRP1,chr11,57325982,57335892,-1,0,120,0,1,0,0.96,16,1,15,0,2,0,75.69712727272727
ENSG00000109991,P2RX3,chr11,57338352,57372404,1,0,406,0,1,0,0.74,54,1,44,1,0,0,74.96958285714285
ENSG00000156575,PRG3,chr11,57376769,57381150,-1,0,40,0,0,26668,,7,0,1,1,0,0,74.42726
ENSG00000186652,PRG2,chr11,57386780,57391143,-1,0,188,0,0,35724,,5,1,4,0,0,0,74.28842
ENSG00000254979,,chr11,57387365,57424059,-1,0,0,0,0,2808,,58,1,56,0,0,0,74.17999210526315
ENSG00000134802,SLC43A3,chr11,57406954,57429035,-1,0,60,0,1,0,0.89,41,3,38,0,1,0,74.13438695652175
ENSG00000186907,RTN4RL2,chr11,57460528,57477534,1,0,35,0,3,0,0.88,37,2,26,5,0,0,74.17437222222222
ENSG00000149150,SLC43A1,chr11,57484064,57515780,-1,0,65,0,2,0,0.715,55,2,48,1,1,0,73.8281606060606
ENSG00000134809,TIMM10,chr11,57528406,57531031,-1,0,24,0,0,12574,,9,2,7,0,1,0,73.046675
ENSG00000214872,SMTNL1,chr11,57537595,57550272,1,0,34,0,0,17303,,19,0,19,0,0,0,72.45336923076924
ENSG00000156587,UBE2L6,chr11,57551656,57568284,-1,0,121,0,1,0,0.99,23,2,20,0,1,0,71.65409411764706
ENSG00000149131,SERPING1,chr11,57597387,57619246,1,0,498,0,0,27681,,26,3,23,0,0,0,68.5205956521739
ENSG00000166793,YPEL4,chr11,57645087,57649944,-1,0,43,0,1,0,0.71,16,5,11,0,1,0,65.46808333333334
ENSG00000172409,CLP1,chr11,57648188,57661865,1,0,585,0,1,0,1.09,23,5,16,0,3,0,64.86147333333334
ENSG00000156599,ZDHHC5,chr11,57667433,57701190,1,0,127,0,1,0,1.17,30,1,28,0,2,0,62.49117428571429
ENSG00000156603,MED19,chr11,57703710,57712259,-1,0,81,0,1,0,0.96,12,1,10,0,1,0,60.54696666666668
ENSG00000213593,TMX2,chr11,57712562,57742987,1,0,59,0,2,0,0.89,26,4,21,0,2,0,58.991900000000015
ENSG00000288534,,chr11,57712582,57818431,1,0,77,0,3,0,0.86,112,9,94,2,4,0,56.46797547169811
ENSG00000211450,SELENOH,chr11,57741491,57743554,1,0,52,0,1,0,0.82,5,3,2,0,1,0,57.898799999999994
ENSG00000254732,,chr11,57741779,57804771,1,0,2,0,2,0,0.81,84,8,69,1,3,0,55.8481859375
ENSG00000233436,BTBD18,chr11,57743514,57753148,-1,0,209,0,1,0,0.8,11,2,6,0,0,0,57.46525999999999
ENSG00000198561,CTNND1,chr11,57753243,57819546,1,0,1074,0,1,0,0.8,78,4,69,2,2,0,55.09058823529411
ENSG00000186509,OR9Q1,chr11,58023881,58181616,1,0,23,0,0,270600,,81,0,44,15,0,0,44.43858742138365
ENSG00000279051,OR6Q1,chr11,58030953,58031906,1,0,11,0,0,277672,,0,0,0,0,0,0,45.391149999999996
ENSG00000172377,OR9I1,chr11,58116742,58125530,-1,0,12,0,0,363461,,2,0,0,2,0,0,43.67055
ENSG00000186513,OR9Q2,chr11,58189070,58194053,1,0,7,0,0,384147,,5,0,4,0,0,0,47.8371
ENSG00000197887,OR1S2,chr11,58203204,58204142,-1,0,4,0,0,374058,,0,0,0,0,0,0,48.72005
ENSG00000280204,OR1S1,chr11,58212720,58216084,1,0,3,0,0,362116,,0,0,0,0,0,0,49.5086
ENSG00000180475,OR10Q1,chr11,58227882,58228918,-1,0,2,0,0,349282,,2,0,1,0,0,0,50.4606
ENSG00000172772,OR10W1,chr11,58266792,58268260,-1,0,1,0,0,309940,,1,0,0,0,0,0,52.68535
ENSG00000197786,OR5B17,chr11,58358124,58359069,-1,0,5,0,0,219131,,0,0,0,0,0,0,56.17285
ENSG00000172769,OR5B3,chr11,58402464,58406874,-1,0,15,0,0,171326,,1,0,0,0,0,0,58.01228333333333
ENSG00000172365,OR5B2,chr11,58421238,58428121,-1,0,11,0,0,150079,,2,0,1,0,0,0,58.84775
ENSG00000172362,OR5B12,chr11,58438994,58442236,-1,0,15,0,0,135964,,0,0,0,0,0,0,59.48875
ENSG00000198283,OR5B21,chr11,58506807,58508105,-1,0,12,0,0,70095,,2,0,2,0,0,0,61.1518
ENSG00000110031,LPXN,chr11,58526871,58578220,-1,0,151,0,1,0,0.86,40,2,35,0,1,0,60.56770576923077
ENSG00000186660,ZFP91,chr11,58578476,58621550,1,0,68,0,1,0,0.86,43,1,41,0,1,0,58.52538666666666
ENSG00000255073,ZFP91-CNTF,chr11,58579172,58624639,1,0,7,0,1,0,0.86,45,2,42,0,1,0,58.40773617021277
ENSG00000242689,CNTF,chr11,58622665,58625733,1,0,284,0,0,42817,,3,1,2,0,0,0,57.0422
ENSG00000149124,GLYAT,chr11,58640426,58731974,-1,0,137,0,0,60578,,60,1,44,4,0,0,53.12048387096774
ENSG00000156689,GLYATL2,chr11,58834065,58904215,-1,0,26,0,0,1163,,27,1,13,1,0,0,50.58094647887324
ENSG00000166840,GLYATL1,chr11,58905398,59043527,1,0,62,0,2,0,0.875,85,7,60,0,0,0,57.121737857142854
ENSG00000255151,GLYATL1B,chr11,59086307,59094786,1,0,5,0,0,7546,,2,0,2,0,0,0,65.29276999999999
ENSG00000189057,FAM111B,chr11,59107185,59127415,1,0,112,0,0,172,,14,1,12,0,1,0,66.5377
ENSG00000166801,FAM111A,chr11,59142703,59155042,1,0,77,0,1,0,0.77,16,3,13,0,1,0,67.76316923076924
ENSG00000110042,DTX4,chr11,59171430,59208588,1,0,54,0,2,0,0.835,66,2,60,0,1,0,69.18786666666668
ENSG00000197629,MPEG1,chr11,59208510,59213474,-1,0,215,0,0,34931,,11,1,10,0,0,0,69.97262
ENSG00000176495,OR5AN1,chr11,59358895,59371714,1,0,10,0,0,185316,,5,0,3,0,0,0,77.0903
ENSG00000172324,OR5A2,chr11,59416969,59426413,-1,0,6,0,0,134251,,7,0,5,0,0,0,76.09741000000001
ENSG00000172320,OR5A1,chr11,59436469,59451380,1,0,8,0,0,109284,,6,0,1,0,0,0,74.98096875
ENSG00000166884,OR4D6,chr11,59456961,59457905,1,0,7,0,0,102759,,0,0,0,0,0,0,74.15559999999999
ENSG00000254466,OR4D10,chr11,59473315,59479361,1,0,10,0,0,81303,,1,0,0,0,0,0,73.0121857142857
ENSG00000176200,OR4D11,chr11,59503576,59504511,1,0,4,0,0,56153,,0,0,0,0,0,0,71.4049
ENSG00000172742,OR4D9,chr11,59511368,59520703,1,0,7,0,0,39961,,5,1,1,2,0,0,70.87802727272728
ENSG00000110048,OSBP,chr11,59574398,59615781,-1,0,95,0,1,0,0.96,36,1,30,0,1,0,69.38227674418606
ENSG00000166889,PATL1,chr11,59636716,59669141,-1,0,44,0,1,0,1.06,19,2,16,0,1,0,69.05120909090908
ENSG00000172289,OR10V1,chr11,59712916,59713845,-1,0,3,0,0,41107,,0,0,0,0,0,0,67.31790000000001
ENSG00000166900,STX3,chr11,59713456,59805882,1,0,91,0,1,0,0.98,81,3,68,1,2,0,65.28078191489362
ENSG00000166902,MRPL16,chr11,59806140,59810779,-1,0,23,0,1,0,0.97,6,1,5,0,1,0,63.312533333333334
ENSG00000134812,CBLIF,chr11,59829273,59845499,-1,0,450,0,0,18367,,10,0,5,0,0,0,62.57500588235295
ENSG00000134827,TCN1,chr11,59852800,59866489,-1,0,359,0,0,31617,,12,1,8,0,0,0,62.157542857142865
ENSG00000285231,OOSP3,chr11,59878782,59896483,1,0,5,0,0,1623,,8,0,4,0,0,0,61.74841666666667
ENSG00000284873,OOSP1,chr11,59938432,59957480,1,0,3,0,0,40048,,16,0,8,0,0,0,60.699935
ENSG00000285010,OOSP4A,chr11,59964033,59970343,1,0,2,0,0,65649,,7,0,6,0,0,0,60.189542857142854
ENSG00000255393,OOSP4B,chr11,59978020,60031095,1,0,2,0,0,79636,,21,0,5,2,0,0,58.932616363636356
ENSG00000149507,OOSP2,chr11,60040409,60048044,1,0,11,0,0,142025,,6,0,5,0,0,0,57.4056
ENSG00000149516,MS4A3,chr11,60056587,60071115,1,0,61,0,0,158203,,15,2,10,0,0,0,56.60048666666667
ENSG00000149534,MS4A2,chr11,60088261,60098467,1,0,222,0,0,189877,,4,0,3,1,0,0,55.517818181818186
ENSG00000110077,MS4A6A,chr11,60170074,60184666,-1,0,112,0,0,271690,,17,3,14,0,0,0,53.98041875
ENSG00000110079,MS4A4A,chr11,60185657,60318080,1,0,160,0,0,197230,,96,2,64,4,0,0,55.8764052631579
ENSG00000214787,MS4A4E,chr11,60200270,60243137,-1,0,49,0,0,272173,,31,1,13,2,0,0,54.636038636363644
ENSG00000166926,MS4A6E,chr11,60327251,60396596,1,0,12,0,0,118714,,59,3,47,3,0,0,61.42882676056339
ENSG00000166927,MS4A7,chr11,60378482,60395951,1,0,64,0,0,119359,,13,1,11,0,0,0,62.89853157894736
ENSG00000166928,MS4A14,chr11,60378530,60417756,1,0,42,0,0,97554,,21,3,12,0,0,0,63.549144999999996
ENSG00000166930,MS4A5,chr11,60429572,60455214,1,0,4,0,0,60096,,17,0,11,2,1,0,65.9708653846154
ENSG00000156738,MS4A1,chr11,60455752,60470752,1,0,1303,0,0,44558,,15,3,11,0,0,0,67.11740625
ENSG00000071203,MS4A12,chr11,60492722,60507535,1,0,29,0,0,7775,,12,1,11,0,0,0,69.26375
ENSG00000204979,MS4A13,chr11,60515392,60542721,1,0,17,0,1,0,0.71,15,1,6,1,0,0,71.11875172413794
ENSG00000166959,MS4A8,chr11,60699585,60715811,1,0,46,0,0,51626,,19,1,14,1,0,0,74.12796470588236
ENSG00000214782,MS4A18,chr11,60724720,60745028,1,0,10,0,0,22409,,20,0,13,2,0,0,72.22915714285716
ENSG00000166961,MS4A15,chr11,60756863,60776733,1,0,25,0,1,0,0.8,37,1,25,1,0,0,70.23056666666668
ENSG00000172689,MS4A10,chr11,60785333,60801305,1,0,7,0,0,17668,,19,1,10,1,0,0,69.27900588235295
ENSG00000110104,CCDC86,chr11,60842113,60851081,1,0,44,0,1,0,0.91,17,3,14,0,1,0,69.87887
ENSG00000183134,PTGDR2,chr11,60850933,60855950,-1,0,267,0,1,0,0.9,14,1,13,0,0,0,70.17356666666667
ENSG00000149506,ZP1,chr11,60867542,60875693,1,0,52,0,0,13904,,20,0,20,0,0,0,71.10161111111111
ENSG00000110107,PRPF19,chr11,60890547,60906603,-1,0,97,0,1,0,1.04,21,1,18,0,1,0,72.6094705882353
ENSG00000110108,TMEM109,chr11,60912521,60923443,1,0,27,0,1,0,1.08,25,4,21,0,1,0,73.60973636363637
ENSG00000006118,TMEM132A,chr11,60924460,60937159,1,0,325,0,2,0,0.805,33,1,28,0,0,0,74.18832142857141
ENSG00000110446,SLC15A3,chr11,60937060,60952653,-1,0,119,0,1,0,0.96,33,1,32,0,0,0,74.76814705882353
ENSG00000013725,CD6,chr11,60971675,61020377,1,0,347,0,1,0,0.67,99,2,97,0,6,0,76.14502244897959
ENSG00000110448,CD5,chr11,61102489,61127852,1,0,776,0,0,33236,,61,1,60,0,4,0,78.50941111111112
ENSG00000167987,VPS37C,chr11,61130257,61167355,-1,0,36,0,1,0,1.19,75,2,68,0,1,0,78.03527631578949
ENSG00000229859,PGA3,chr11,61203307,61213098,1,0,53,0,0,41517,,6,1,3,0,0,0,74.68326363636363
ENSG00000229183,PGA4,chr11,61222347,61231694,1,0,44,0,0,49927,,0,0,0,0,0,0,73.22300909090909
ENSG00000256713,PGA5,chr11,61241175,61251444,1,0,75,0,0,30177,,8,0,7,1,0,0,71.83627272727273
ENSG00000167992,VWCE,chr11,61255672,61295334,-1,0,48,0,2,0,0.745,56,1,44,2,0,0,70.231925
ENSG00000167986,DDB1,chr11,61299447,61342596,-1,0,248,0,2,0,0.825,53,3,39,0,1,0,69.44453333333333
ENSG00000149476,TKFC,chr11,61333210,61353295,1,0,68,0,2,0,0.825,39,2,34,0,1,0,69.72102857142858
ENSG00000162144,CYB561A3,chr11,61348748,61362334,-1,0,142,0,1,0,0.85,25,4,19,0,1,0,70.05271428571429
ENSG00000149483,TMEM138,chr11,61361964,61377890,1,0,30,0,1,0,0.85,25,2,22,0,1,0,70.53663529411766
ENSG00000187049,TMEM216,chr11,61392393,61398866,1,0,112,0,1,0,0.85,7,2,3,0,1,0,71.521375
ENSG00000149532,CPSF7,chr11,61402641,61430105,-1,0,88,0,1,0,1.0,21,4,15,0,1,0,72.39064642857143
ENSG00000256591,,chr11,61429220,61485822,1,0,1,0,1,0,1.0,75,5,60,1,1,0,74.2270224137931
ENSG00000167985,SDHAF2,chr11,61430042,61446839,1,5,141,1,1,0,1.0,25,1,20,0,1,0,73.32966111111111
ENSG00000162148,SAXO4,chr11,61481120,61490931,1,0,66,0,0,17422,,22,3,18,0,0,0,75.66395454545453
ENSG00000204950,LRRC10B,chr11,61508749,61511018,1,0,21,0,1,0,1.09,6,1,5,0,0,0,77.06863333333332
ENSG00000011347,SYT7,chr11,61513714,61581167,-1,0,111,0,3,0,0.8267,130,3,126,1,0,0,79.31137352941175
ENSG00000134780,DAGLA,chr11,61680391,61747003,1,0,117,0,3,0,0.79,123,1,114,1,1,0,80.17256470588234
ENSG00000124920,MYRF,chr11,61752593,61788518,1,0,296,0,2,0,0.945,87,3,82,0,0,0,78.7569945945946
ENSG00000134825,TMEM258,chr11,61768501,61792802,-1,0,130,0,2,0,0.765,59,1,56,0,1,0,78.573808
ENSG00000168496,FEN1,chr11,61792725,61797238,1,0,360,0,1,0,0.81,10,2,8,0,1,0,78.32852
ENSG00000134824,FADS2,chr11,61792980,61867354,1,0,439,0,3,0,0.8,136,6,102,0,3,0,77.491224
ENSG00000149485,FADS1,chr11,61799624,61829318,-1,0,287,0,2,0,0.795,51,5,31,0,1,0,77.94159333333333
ENSG00000221968,FADS3,chr11,61873519,61892136,-1,0,80,0,1,0,1.0,36,4,29,0,2,0,75.51562631578948
ENSG00000167994,RAB3IL1,chr11,61897232,61920269,-1,0,95,0,1,0,1.06,58,4,52,0,0,0,74.1234
ENSG00000167995,BEST1,chr11,61950063,61965515,1,0,530,0,1,0,0.82,39,2,36,0,2,0,71.56655294117647
ENSG00000167996,FTH1,chr11,61959718,61967634,-1,0,460,0,1,0,0.9,25,3,22,0,2,0,71.33885555555554
ENSG00000149503,INCENP,chr11,62123998,62155474,1,0,64,0,1,0,0.94,50,1,47,0,1,0,78.806515625
ENSG00000168515,SCGB1D1,chr11,62190216,62193539,1,0,47,0,0,66143,,1,0,0,1,0,0,80.55524
ENSG00000124939,SCGB2A1,chr11,62208673,62213943,1,0,118,0,0,84600,,3,1,1,0,0,0,80.60321666666665
ENSG00000124935,SCGB1D2,chr11,62242239,62244812,1,0,64,0,0,92495,,2,1,0,0,0,0,80.289075
ENSG00000110484,SCGB2A2,chr11,62270158,62273160,1,0,82,0,0,64147,,2,1,1,0,0,0,79.877425
ENSG00000197745,SCGB1D4,chr11,62296281,62299075,-1,0,27,0,0,38232,,1,0,0,1,0,0,79.599375
ENSG00000162174,ASRGL1,chr11,62337439,62393412,1,0,1433,0,2,0,1.015,63,5,48,3,0,0,80.07304736842106
ENSG00000149021,SCGB1A1,chr11,62405103,62423195,1,0,269,0,0,21322,,20,1,16,0,0,0,81.26724736842104
ENSG00000124942,AHNAK,chr11,62433542,62556235,-1,0,230,0,3,0,0.8,220,5,212,0,4,0,83.36422520325203
ENSG00000254772,EEF1G,chr11,62559595,62574086,-1,0,76,0,1,0,0.88,25,2,23,0,3,0,83.87310666666667
ENSG00000255508,,chr11,62559603,62591531,-1,0,0,0,2,0,0.91,44,4,40,0,4,0,83.72812121212122
ENSG00000149016,TUT1,chr11,62575045,62591637,-1,0,28,0,1,0,0.94,17,1,16,0,2,0,83.6073
ENSG00000149480,MTA2,chr11,62593214,62601865,-1,0,173,0,1,0,0.96,19,3,16,0,3,0,83.31153
ENSG00000149499,EML3,chr11,62602217,62612973,-1,0,38,0,2,0,0.875,24,4,19,0,2,0,83.05950833333333
ENSG00000149489,ROM1,chr11,62611722,62615116,1,0,152,0,1,0,0.79,9,2,7,0,1,0,82.896
ENSG00000149541,B3GAT3,chr11,62615296,62622154,-1,0,135,0,1,0,0.94,15,1,14,0,1,0,82.7504
ENSG00000089597,GANAB,chr11,62624824,62646726,-1,0,137,0,1,0,0.86,21,1,19,0,2,0,82.19161304347827
ENSG00000185085,INTS5,chr11,62646848,62653302,-1,0,23,0,1,0,1.09,16,3,12,0,1,0,81.70882857142858
ENSG00000255432,,chr11,62649694,62665178,-1,0,0,0,2,0,0.985,20,3,11,1,2,0,81.43513125
ENSG00000278615,C11orf98,chr11,62662817,62665210,-1,0,9,0,1,0,0.88,3,1,2,0,1,0,81.19423333333333
ENSG00000162194,LBHD1,chr11,62662817,62672267,-1,0,28,0,2,0,0.835,21,6,15,0,2,0,81.06091
ENSG00000214756,CSKMT,chr11,62665309,62668496,1,0,10,0,1,0,0.88,9,2,7,0,1,0,81.099525
ENSG00000204922,UQCC3,chr11,62670273,62673686,1,0,27,0,1,0,0.79,9,4,5,0,1,0,80.88799999999999
ENSG00000162191,UBXN1,chr11,62676498,62679332,-1,0,64,0,1,0,0.84,7,2,5,0,1,0,80.671825
ENSG00000177363,LRRN4CL,chr11,62686406,62689609,-1,0,37,0,1,0,0.71,8,2,5,0,0,0,80.24336000000001
ENSG00000168000,BSCL2,chr11,62689289,62709845,-1,0,222,0,2,0,0.86,28,7,18,1,2,0,79.74014545454544
ENSG00000234857,HNRNPUL2-BSCL2,chr11,62690275,62727384,-1,0,0,0,3,0,0.9133,51,7,41,1,3,0,79.31342105263158
ENSG00000162188,GNG3,chr11,62706400,62712083,1,0,67,0,2,0,0.86,16,5,11,0,2,0,79.30674285714285
ENSG00000214753,HNRNPUL2,chr11,62712630,62727561,-1,0,22,0,1,0,1.02,21,2,19,0,1,0,78.73770625
ENSG00000162222,TTC9C,chr11,62727687,62740293,1,0,13,0,0,32,,12,3,6,0,2,0,78.02323846153845
ENSG00000185670,ZBTB3,chr11,62748319,62758835,-1,0,18,0,1,0,0.74,24,1,22,0,1,0,76.89888333333333
ENSG00000168002,POLR2G,chr11,62761554,62766715,1,0,32,0,1,0,0.78,4,1,2,0,1,0,76.221
ENSG00000162227,TAF6L,chr11,62771307,62787342,1,0,17,0,2,0,0.86,16,4,9,0,2,0,75.27552352941177
ENSG00000168569,TMEM223,chr11,62771629,62792013,-1,0,16,0,3,0,0.8367,28,5,20,0,3,0,75.07232857142856
ENSG00000185475,TMEM179B,chr11,62787387,62790403,1,0,7,0,1,0,0.94,9,2,7,0,2,0,74.632125
ENSG00000162231,NXF1,chr11,62792123,62806302,-1,0,286,0,1,0,0.97,33,4,29,0,2,0,73.89254666666668
ENSG00000162236,STX5,chr11,62806860,62832051,-1,0,175,0,1,0,0.83,28,1,22,1,1,0,72.39933846153846
ENSG00000283268,TEX54,chr11,62832321,62832841,-1,0,6,0,1,0,0.83,2,1,1,0,1,0,71.43785
ENSG00000133316,WDR74,chr11,62832342,62842228,-1,0,57,0,2,0,0.83,24,6,18,0,2,0,71.10482727272728
ENSG00000168003,SLC3A2,chr11,62855970,62888910,1,0,430,0,2,0,0.87,53,4,47,0,2,0,68.53642058823529
ENSG00000168539,CHRM1,chr11,62908679,62921877,-1,0,299,0,0,1625,,22,2,20,0,0,0,65.6624
ENSG00000197901,SLC22A6,chr11,62936385,62984967,-1,0,142,0,0,9085,,34,2,14,6,0,0,63.270768000000004
ENSG00000149452,SLC22A8,chr11,62989154,63017561,-1,0,132,0,0,61854,,25,2,13,2,0,0,61.71635333333333
ENSG00000197658,SLC22A24,chr11,63077406,63144221,-1,0,24,0,0,150106,,18,1,3,4,0,0,62.14797058823528
ENSG00000196600,SLC22A25,chr11,63158437,63243599,-1,0,63,0,0,231137,,40,1,15,8,0,0,65.46424597701149
